@relation testNewAttackTypes

@attribute duration numeric
@attribute protocol_type numeric
@attribute service numeric
@attribute flag numeric
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in numeric
@attribute num_compromised numeric
@attribute root_shell numeric
@attribute su_attempted numeric
@attribute num_root numeric
@attribute num_file_creations numeric
@attribute num_shells numeric
@attribute num_access_files numeric
@attribute num_outbound_cmds numeric
@attribute is_host_login numeric
@attribute is_guest_login numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute attack_type {probe,dos,r2l,u2r}
@attribute is_normal {abnormal}

@data
814,1,4,4,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,64,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.51,0.51,dos,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,144,0.56,0.13,0,0,0,0,0.42,0,dos,abnormal
903,1,4,4,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0.03,0.03,0.95,0.95,1,0,0,255,255,1,0,0,0,0,0,0.14,0.14,dos,abnormal
0,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.5,0,0.5,1,0.25,1,1,56,47,0.12,0.09,0.02,0.04,0.04,0,0.88,1,probe,abnormal
8108,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,64,0.25,0.04,0,0,0,0.02,0.11,0.2,dos,abnormal
791,1,4,4,75904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.6,0.6,dos,abnormal
0,1,33,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,1,0.5,1,1,158,59,0.24,0.03,0.01,0.03,0,0,0.91,0.98,probe,abnormal
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,1,1,0,0,1,0,0,255,255,1,0,0,0,0.75,0.75,0.22,0.22,dos,abnormal
7517,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,197,0.77,0.03,0,0,0.33,0.43,0.12,0.07,dos,abnormal
8228,1,10,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,62,0.24,0.02,0,0,0.78,0.84,0.01,0.03,dos,abnormal
0,3,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,1,0,1,2,40,1,0,1,0.3,0,0,0,0,probe,abnormal
2,1,16,1,4485,641,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,1,0,1,255,7,0.03,0.02,0,0,0.01,0,0.01,0,r2l,abnormal
0,2,3,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,r2l,abnormal
0,2,3,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,r2l,abnormal
1179,2,2,1,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,33,14,0.42,0.12,1,0,0,0,0,0,r2l,abnormal
807,1,4,4,58624,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,43,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.71,0.72,dos,abnormal
0,2,3,1,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0.02,0,0,0,0,0,r2l,abnormal
0,3,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,1,0,1,3,36,1,0,1,0.28,0,0,0,0,probe,abnormal
901,1,4,4,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,67,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.36,0.36,dos,abnormal
0,2,3,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,r2l,abnormal
8228,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,33,0.13,0.04,0,0,0,0.03,0.08,0.3,dos,abnormal
806,1,4,4,60064,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.53,0.54,dos,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,111,0.44,0.5,0,0,0.34,0.77,0.49,0,dos,abnormal
0,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0.8,1,0.2,0.8,1,215,2,0.01,0.03,0,0,0,0,0.06,1,probe,abnormal
7682,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,162,0.64,0.02,0,0,0.53,0.51,0.01,0.01,dos,abnormal
7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,1,0.05,0,0.95,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,probe,abnormal
7593,1,10,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0.14,0,0.82,1,0,0.95,255,179,0.7,0.03,0,0,0.33,0.47,0.12,0.08,dos,abnormal
0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0.15,1,0.85,1,0,0.92,249,5,0.02,0.03,0,0,0,0,0.03,0.4,probe,abnormal
0,1,33,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,53,0.21,0.02,0.01,0,0,0,0.78,0.96,probe,abnormal
0,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,r2l,abnormal
0,1,54,6,0,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0.5,0.75,0.5,1,1,255,18,0.07,0.02,0,0,0,0,0.2,1,probe,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,129,0.51,0.03,0,0,0.21,0.41,0.11,0.1,dos,abnormal
899,1,4,4,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92,92,0.01,0.01,0.98,0.98,1,0,0,255,255,1,0,0,0,0,0,0.35,0.35,dos,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,153,0.6,0.13,0,0,0,0,0.39,0,dos,abnormal
0,1,33,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0.86,0.5,1,1,182,59,0.24,0.03,0.01,0.03,0,0,0.89,0.98,probe,abnormal
0,1,21,1,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,r2l,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,106,0.42,0.14,0,0,0,0,0.57,0,dos,abnormal
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,18,0.07,0.02,0,0,0,0,0.08,0.94,u2r,abnormal
0,1,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,1,59,84,0.32,0.05,0.02,0.04,1,1,0,0,probe,abnormal
2069,1,4,4,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,255,237,0.93,0.01,0,0,0,0,0.18,0.2,dos,abnormal
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,1,1,0,0,1,0,0,255,255,1,0,0,0,0.83,0.83,0.14,0.14,dos,abnormal
0,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.75,1,0.25,1,0,225,52,0.2,0.02,0,0.04,0,0,0.87,1,probe,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,15,0.06,0.16,0,0,0,0,0.92,0,dos,abnormal
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0.87,0.87,0.11,0.11,1,0,0,255,255,1,0,0,0,0.21,0.21,0.7,0.7,dos,abnormal
801,1,4,4,62344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.2,0.2,dos,abnormal
0,2,3,1,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0.01,0,0,0,0,0,r2l,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,131,0.51,0.15,0,0,0,0,0.47,0,dos,abnormal
798,1,4,4,76944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,70,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.4,0.4,dos,abnormal
0,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,82,51,0.16,0.06,0.01,0.04,0,0,0.88,1,probe,abnormal
0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,1,0,255,1,0,0.33,1,0,0,0,0,0,probe,abnormal
7224,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0.33,0.34,0.04,0.02,dos,abnormal
0,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0.25,1,1,226,51,0.19,0.02,0,0.04,0.01,0,0.87,1,probe,abnormal
5,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.5,0.5,0.5,1,1,41,57,0.2,0.12,0.02,0.04,0,0.02,0.17,0.84,probe,abnormal
8156,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,74,0.29,0.02,0,0,0.71,0.65,0.01,0.03,dos,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,169,0.66,0.13,0,0,0,0,0.33,0,dos,abnormal
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,1,1,0,0,1,0,0,255,255,1,0,0,0,0.25,0.25,0.7,0.7,dos,abnormal
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0.55,0.55,0.42,0.42,1,0,0,255,255,1,0,0,0,0.1,0.1,0.7,0.7,dos,abnormal
7252,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0.33,0.34,0.04,0.02,dos,abnormal
0,2,3,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,254,1,0.01,0.01,0,0,0,0,0,r2l,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,86,0.34,0.03,0,0,0.03,0.08,0.11,0.15,dos,abnormal
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,45,0.18,0.02,0,0,0,0,0.16,0.82,u2r,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,247,0.97,0.04,0,0,0,0,0.03,0,dos,abnormal
300,1,2,1,240,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,13,0.11,0.06,0.01,0,0,0,0.07,0.62,u2r,abnormal
0,1,54,6,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0.33,1,1,187,59,0.24,0.03,0.01,0.03,0,0,0.89,1,probe,abnormal
0,1,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0.33,0.67,1,159,64,0.25,0.02,0.01,0.03,0,0,0.85,1,probe,abnormal
936,1,4,4,44224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0.17,0.17,0.83,0.83,1,0,0,255,255,1,0,0,0,0.03,0.03,0.67,0.67,dos,abnormal
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,15,0.06,0.02,0,0,0,0,0.07,1,u2r,abnormal
0,1,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0.5,0.33,1,1,255,27,0.11,0.02,0,0,0.03,0,0.33,1,probe,abnormal
0,1,2,1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,11,0.04,0.01,0,0,0,0,0.04,0.91,u2r,abnormal
7408,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,222,0.87,0.02,0,0,0.33,0.38,0.12,0.06,dos,abnormal
0,3,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,1,0,1,1,255,1,0,1,0.25,0,0,0,0,probe,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,6,0.02,0.16,0,0,0,0,0.96,0,dos,abnormal
0,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,250,86,0.34,0.01,0,0.02,1,1,0,0,probe,abnormal
0,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,r2l,abnormal
2,1,54,6,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,1,0.5,1,1,125,59,0.26,0.04,0.01,0.03,0.02,0.02,0.9,0.98,probe,abnormal
7534,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,174,0.68,0.3,0,0,0.5,0.73,0.29,0.01,dos,abnormal
0,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0.5,1,0.5,1,1,191,48,0.18,0.03,0.01,0.04,0.01,0,0.88,1,probe,abnormal
7232,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,250,0.98,0.02,0,0,0.27,0.28,0.01,0,dos,abnormal
0,2,3,1,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,140,139,0.99,0.01,0.01,0,0,0,0,0,r2l,abnormal
0,1,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0.33,1,1,143,64,0.25,0.02,0.01,0.03,0,0,0.84,1,probe,abnormal
0,1,33,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,0.5,1,1,255,36,0.14,0.03,0,0,0,0,0.5,0.97,probe,abnormal
0,2,3,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,r2l,abnormal
898,1,4,4,61504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0.15,0.15,0.85,0.85,1,0,0,255,255,1,0,0,0,0.02,0.02,0.64,0.64,dos,abnormal
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1,0.1,0,0.9,1,0.01,1,0,255,1,0,0.63,0,0,0.07,0,0.55,1,probe,abnormal
798,1,4,4,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,69,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.39,0.4,dos,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,167,0.65,0.32,0,0,0.5,0.76,0.32,0.01,dos,abnormal
0,1,4,1,35,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0.93,0.93,1,0,0,255,255,1,0,0,0,0,0,0.05,0.05,dos,abnormal
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,76,1,0.01,0.04,0.01,0,0,0,0.01,1,u2r,abnormal
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.53,0.53,0.44,0.44,1,0,0,255,255,1,0,0,0,0.1,0.1,0.7,0.7,dos,abnormal
0,2,3,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.5,0,255,254,1,0.01,0.01,0,0,0,0,0,r2l,abnormal
0,1,33,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0.33,1,1,112,59,0.25,0.04,0.01,0.03,0,0,0.88,0.98,probe,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,185,0.73,0.13,0,0,0,0,0.26,0,dos,abnormal
0,2,3,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,374,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,r2l,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,137,0.54,0.02,0,0,0.53,0.46,0.01,0.01,dos,abnormal
0,2,3,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,r2l,abnormal
0,2,3,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,r2l,abnormal
0,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,74,86,0.34,0.04,0.01,0.03,1,1,0,0,probe,abnormal
8157,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,22,0.09,0.8,0,0,0,0,0.79,0,dos,abnormal
8084,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,68,0.27,0.03,0,0,0,0.01,0.11,0.19,dos,abnormal
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.33,1,0.33,0.67,0,255,22,0.09,0.01,0,0,0,0,0.06,0.73,u2r,abnormal
0,2,3,1,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,247,0.97,0.01,0.01,0,0,0,0,0,r2l,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,133,0.52,0.02,0,0,0.53,0.44,0.01,0.01,dos,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.33,0,0.67,0.67,0,255,244,0.96,0.05,0,0,0,0,0.04,0,dos,abnormal
0,1,60,1,44,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0.6,0,0.2,0.8,1,255,11,0.04,0.02,0,0,0,0,0.13,0,probe,abnormal
0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0.4,0,0.2,1,0,0.7,76,86,0.34,0.04,0.03,0.03,1,1,0,0,probe,abnormal
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.11,0.11,0.56,0.59,dos,abnormal
0,2,3,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0.02,0,0,0,0,0,r2l,abnormal
0,1,54,6,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.67,1,0.33,1,0,255,37,0.15,0.03,0,0,0,0,0.51,1,probe,abnormal
7238,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,249,0.98,0.02,0,0,0.27,0.28,0.01,0,dos,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,172,0.67,0.13,0,0,0,0,0.31,0,dos,abnormal
1,1,10,1,24,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0.75,0.5,0.5,0.75,0.5,140,87,0.3,0.04,0.01,0.02,0.01,0,0.91,0.66,probe,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,100,0.39,0.03,0,0,0.09,0.23,0.11,0.13,dos,abnormal
0,3,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,0,0,1,0,1,3,147,1,0,1,0.25,0,0,0,0,probe,abnormal
2075,1,4,4,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,231,0.91,0.02,0,0,0,0,0.09,0.1,dos,abnormal
0,2,3,1,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,254,1,0.01,0.01,0,0,0,0,0,r2l,abnormal
0,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,1,0,1,34,86,0.35,0.09,0.03,0.03,1,1,0,0,probe,abnormal
0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,1,0,1,151,86,0.34,0.03,0.01,0.02,0,0,0.88,0.7,probe,abnormal
926,1,4,4,37024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.58,0.58,dos,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,69,0.27,0.14,0,0,0,0,0.71,0,dos,abnormal
8181,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,16,0.06,0.83,0,0,0,0,0.81,0,dos,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,150,0.59,0.38,0,0,0.48,0.81,0.37,0.01,dos,abnormal
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,1,0.04,0,0.95,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,probe,abnormal
0,1,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0.5,1,0.5,1,1,255,64,0.25,0.01,0,0,0,0,0.66,1,probe,abnormal
0,1,33,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0.33,0.5,0.33,1,1,70,34,0.01,0.07,0.01,0.06,0,0,0.01,0.97,probe,abnormal
0,1,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.75,1,0.25,0.75,0,255,64,0.25,0.01,0,0,0,0,0.66,1,probe,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,76,0.3,0.14,0,0,0,0,0.69,0,dos,abnormal
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.33,0,0.67,0.67,0,255,247,0.97,0.04,0,0,0,0,0.03,0,dos,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,102,0.4,0.03,0,0,0.1,0.25,0.11,0.13,dos,abnormal
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,140,0.55,0.02,0,0,0.53,0.47,0.01,0.01,dos,abnormal
1,1,54,6,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0.33,1,1,198,58,0.23,0.03,0.01,0.03,0,0,0.87,1,probe,abnormal
0,1,10,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0.33,1,0.5,0.67,0.67,0.67,255,144,0.56,0.02,0,0,0,0,0.45,0.32,probe,abnormal
7245,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0.27,0.28,0.01,0,dos,abnormal
